participant,group,block,sep,fixated,correct
11,instruction,1,284,3,1
11,instruction,1,68,1,NA
11,instruction,1,103,1,NA
11,instruction,1,246,2,1
11,instruction,1,103,1,NA
11,instruction,1,640,2,1
11,instruction,1,139,1,0
11,instruction,1,174,1,1
11,instruction,1,68,1,NA
11,instruction,1,210,2,1
11,instruction,1,68,1,NA
11,instruction,1,139,1,1
11,instruction,1,284,2,NA
11,instruction,1,284,3,1
11,instruction,1,246,2,0
11,instruction,1,281,2,1
11,instruction,1,640,2,1
11,instruction,1,281,3,0
11,instruction,1,246,3,1
11,instruction,1,103,1,1
11,instruction,1,68,1,1
11,instruction,1,284,2,1
11,instruction,1,246,3,1
11,instruction,1,139,1,1
11,instruction,1,210,2,1
11,instruction,1,284,2,1
11,instruction,1,246,3,1
11,instruction,1,139,1,0
11,instruction,1,281,2,1
11,instruction,1,174,1,1
11,instruction,1,68,1,NA
11,instruction,1,281,3,NA
11,instruction,1,139,1,0
11,instruction,1,174,1,0
11,instruction,1,281,3,1
11,instruction,1,640,2,1
11,instruction,1,103,1,1
11,instruction,1,103,1,1
11,instruction,1,174,1,1
11,instruction,1,640,3,NA
11,instruction,1,210,2,1
11,instruction,1,174,1,0
11,instruction,1,210,2,1
11,instruction,1,281,2,1
11,instruction,1,139,1,1
11,instruction,1,68,1,1
11,instruction,1,246,3,1
11,instruction,1,103,1,1
11,instruction,1,640,2,1
11,instruction,1,139,1,1
11,instruction,1,246,2,1
11,instruction,1,640,2,1
11,instruction,1,68,1,1
11,instruction,1,284,2,0
11,instruction,1,640,2,1
11,instruction,1,640,3,NA
11,instruction,1,68,1,NA
11,instruction,1,640,3,NA
11,instruction,1,246,2,NA
11,instruction,1,139,1,NA
11,instruction,1,68,1,NA
11,instruction,1,139,1,1
11,instruction,1,68,1,NA
11,instruction,1,103,1,1
11,instruction,1,174,1,0
11,instruction,1,640,2,0
11,instruction,1,210,2,NA
11,instruction,1,210,2,0
11,instruction,1,68,1,1
11,instruction,1,281,2,1
11,instruction,1,246,2,1
11,instruction,1,139,1,NA
11,instruction,1,103,1,1
11,instruction,1,174,1,NA
11,instruction,1,210,3,1
11,instruction,1,103,1,1
11,instruction,1,103,1,1
11,instruction,1,174,1,1
11,instruction,1,103,1,NA
11,instruction,1,640,2,0
11,instruction,1,210,3,0
11,instruction,1,174,1,1
11,instruction,1,246,3,1
11,instruction,1,281,3,1
11,instruction,1,281,3,1
11,instruction,1,640,2,1
11,instruction,1,68,1,NA
11,instruction,1,281,2,1
11,instruction,1,68,1,1
11,instruction,1,139,1,1
11,instruction,1,284,3,1
11,instruction,1,210,3,1
11,instruction,1,246,3,1
11,instruction,1,246,2,0
11,instruction,1,210,2,1
11,instruction,1,103,1,1
11,instruction,1,103,1,1
11,instruction,1,139,1,1
11,instruction,1,640,3,1
11,instruction,1,210,3,1
11,instruction,1,246,2,1
11,instruction,1,68,1,NA
11,instruction,1,284,3,1
11,instruction,1,174,1,1
11,instruction,1,139,1,NA
11,instruction,1,281,2,1
11,instruction,1,281,3,0
11,instruction,1,284,3,1
11,instruction,1,210,3,0
11,instruction,1,174,1,NA
11,instruction,1,139,1,1
11,instruction,1,284,2,1
11,instruction,1,139,1,1
11,instruction,1,284,3,1
11,instruction,1,139,1,NA
11,instruction,1,246,2,1
11,instruction,1,281,2,0
11,instruction,1,210,2,1
11,instruction,1,246,2,NA
11,instruction,1,103,1,1
11,instruction,1,103,1,1
11,instruction,1,281,3,1
11,instruction,1,68,1,NA
11,instruction,1,139,1,1
11,instruction,1,210,2,1
11,instruction,1,281,3,NA
11,instruction,1,640,3,1
11,instruction,1,68,1,1
11,instruction,1,284,2,1
11,instruction,1,284,2,NA
11,instruction,1,640,3,1
11,instruction,1,284,3,0
11,instruction,1,246,2,1
11,instruction,1,174,1,1
11,instruction,1,640,3,NA
11,instruction,1,174,1,1
11,instruction,1,174,1,NA
11,instruction,1,284,2,1
11,instruction,1,103,1,1
11,instruction,1,174,1,1
11,instruction,1,68,1,NA
11,instruction,1,281,2,0
11,instruction,1,246,3,1
11,instruction,1,284,3,0
11,instruction,1,640,3,1
11,no instruction,2,174,1,NA
11,no instruction,2,139,2,1
11,no instruction,2,139,3,0
11,no instruction,2,246,2,1
11,no instruction,2,281,2,1
11,no instruction,2,210,3,NA
11,no instruction,2,284,2,1
11,no instruction,2,103,1,1
11,no instruction,2,174,1,1
11,no instruction,2,246,3,NA
11,no instruction,2,210,2,1
11,no instruction,2,68,2,NA
11,no instruction,2,640,1,NA
11,no instruction,2,103,1,NA
11,no instruction,2,640,1,1
11,no instruction,2,174,1,1
11,no instruction,2,210,1,1
11,no instruction,2,68,1,NA
11,no instruction,2,210,1,0
11,no instruction,2,640,1,0
11,no instruction,2,281,3,1
11,no instruction,2,246,2,1
11,no instruction,2,210,2,1
11,no instruction,2,210,3,1
11,no instruction,2,246,3,0
11,no instruction,2,174,2,1
11,no instruction,2,68,1,NA
11,no instruction,2,139,3,1
11,no instruction,2,139,2,1
11,no instruction,2,640,1,NA
11,no instruction,2,281,3,1
11,no instruction,2,210,2,1
11,no instruction,2,284,3,1
11,no instruction,2,281,2,0
11,no instruction,2,174,2,1
11,no instruction,2,68,2,NA
11,no instruction,2,281,1,NA
11,no instruction,2,174,1,NA
11,no instruction,2,284,1,NA
11,no instruction,2,68,2,NA
11,no instruction,2,640,1,NA
11,no instruction,2,281,3,NA
11,no instruction,2,139,3,1
11,no instruction,2,103,1,NA
11,no instruction,2,640,3,NA
11,no instruction,2,68,1,1
11,no instruction,2,174,3,1
11,no instruction,2,246,3,1
11,no instruction,2,174,3,1
11,no instruction,2,103,3,1
11,no instruction,2,281,3,1
11,no instruction,2,68,1,NA
11,no instruction,2,103,1,1
11,no instruction,2,246,3,1
11,no instruction,2,246,3,1
11,no instruction,2,284,3,1
11,no instruction,2,284,3,NA
11,no instruction,2,139,3,1
11,no instruction,2,139,3,1
11,no instruction,2,640,3,NA
11,no instruction,2,246,3,1
11,no instruction,2,246,3,1
11,no instruction,2,174,3,0
11,no instruction,2,210,3,1
11,no instruction,2,281,3,NA
11,no instruction,2,246,3,1
11,no instruction,2,284,3,NA
11,no instruction,2,281,3,1
11,no instruction,2,210,3,NA
11,no instruction,2,284,3,NA
11,no instruction,2,284,3,NA
11,no instruction,2,640,3,NA
11,no instruction,2,284,3,1
11,no instruction,2,281,3,NA
11,no instruction,2,174,3,1
11,no instruction,2,68,3,1
11,no instruction,2,68,3,1
11,no instruction,2,139,3,1
11,no instruction,2,640,3,NA
11,no instruction,2,139,2,1
11,no instruction,2,103,2,1
11,no instruction,2,210,2,1
11,no instruction,2,103,2,1
11,no instruction,2,139,2,1
11,no instruction,2,640,2,0
11,no instruction,2,103,2,1
11,no instruction,2,68,2,1
11,no instruction,2,103,2,1
11,no instruction,2,284,2,0
11,no instruction,2,103,2,1
11,no instruction,2,246,2,1
11,no instruction,2,640,2,1
11,no instruction,2,284,2,0
11,no instruction,2,103,2,1
11,no instruction,2,281,2,1
11,no instruction,2,139,2,1
11,no instruction,2,640,2,0
11,no instruction,2,210,2,1
11,no instruction,2,174,2,1
11,no instruction,2,103,2,1
11,no instruction,2,246,2,0
11,no instruction,2,68,2,1
11,no instruction,2,640,2,1
11,no instruction,2,103,2,1
11,no instruction,2,139,2,1
11,no instruction,2,174,2,0
11,no instruction,2,139,2,1
11,no instruction,2,284,2,1
11,no instruction,2,640,2,1
11,no instruction,2,103,2,1
11,no instruction,2,103,2,1
11,no instruction,2,640,2,0
11,no instruction,2,246,2,1
11,no instruction,2,210,2,1
11,no instruction,2,284,2,1
11,no instruction,2,103,2,1
11,no instruction,2,174,2,1
11,no instruction,2,139,2,1
11,no instruction,2,68,2,1
11,no instruction,2,174,2,1
11,no instruction,2,139,2,1
11,no instruction,2,284,2,1
11,no instruction,2,139,2,1
11,no instruction,2,210,2,1
11,no instruction,2,103,2,1
11,no instruction,2,284,2,1
11,no instruction,2,640,2,NA
11,no instruction,2,281,2,1
11,no instruction,2,174,2,1
11,no instruction,2,281,2,1
11,no instruction,2,284,2,0
11,no instruction,2,174,2,1
11,no instruction,2,139,2,1
11,no instruction,2,210,2,0
11,no instruction,2,246,2,1
11,no instruction,2,281,2,1
11,no instruction,2,210,2,1
11,no instruction,2,281,2,1
11,no instruction,2,174,2,1
11,no instruction,2,210,2,1
11,no instruction,2,103,2,1
11,no instruction,2,68,2,NA
11,no instruction,2,68,2,1
11,no instruction,2,68,2,1
11,no instruction,2,281,2,0
11,no instruction,2,281,2,1
11,no instruction,2,246,2,0
11,no instruction,2,281,2,1
11,no instruction,2,210,2,1
11,no instruction,2,174,2,0
11,no instruction,2,284,2,1
11,no instruction,2,68,2,1
11,no instruction,2,68,2,1
11,no instruction,2,246,2,0
11,no instruction,2,68,2,1
11,no instruction,2,139,2,1
11,no instruction,2,210,2,1
11,no instruction,2,210,2,1
11,no instruction,2,139,2,1
11,no instruction,2,246,2,0
11,no instruction,2,640,2,NA
11,no instruction,2,284,2,1
11,no instruction,2,284,2,NA
11,no instruction,2,640,2,NA
11,no instruction,2,246,2,1
11,no instruction,2,174,2,1
11,no instruction,2,210,2,1
11,no instruction,2,640,2,NA
11,no instruction,2,246,2,1
11,no instruction,2,103,2,1
11,no instruction,2,284,2,1
11,no instruction,2,246,2,1
11,no instruction,2,174,2,0
11,no instruction,2,103,2,NA
11,no instruction,2,139,2,1
11,no instruction,2,640,2,0
11,no instruction,2,68,2,1
11,no instruction,2,68,2,NA
11,no instruction,2,281,2,1
11,no instruction,2,281,2,0
11,no instruction,2,246,2,1
11,no instruction,2,281,2,1
11,no instruction,2,68,2,1
11,no instruction,2,281,2,0
11,no instruction,2,139,2,1
11,no instruction,2,210,2,1
11,no instruction,2,103,2,1
11,no instruction,2,284,2,1
11,no instruction,2,640,2,1
11,no instruction,2,139,2,1
11,no instruction,2,174,2,0
11,no instruction,2,246,2,1
11,no instruction,2,210,2,1
11,no instruction,2,210,2,1
11,no instruction,2,68,2,1
11,no instruction,2,174,2,1
11,no instruction,2,103,2,1
11,no instruction,2,210,2,1
11,no instruction,2,68,2,1
11,no instruction,2,103,2,1
11,no instruction,2,139,2,1
11,no instruction,2,246,2,1
11,no instruction,2,284,2,1
11,no instruction,2,284,2,1
11,no instruction,2,210,2,1
11,no instruction,2,284,2,1
11,no instruction,2,246,2,1
11,no instruction,2,284,2,1
11,no instruction,2,246,2,1
11,no instruction,2,68,2,1
11,no instruction,2,174,2,1
11,no instruction,2,210,2,1
11,no instruction,2,174,2,1
11,no instruction,2,281,2,1
11,no instruction,2,284,2,1
11,no instruction,2,640,2,0
11,no instruction,2,103,2,1
11,no instruction,2,210,2,1
11,no instruction,2,246,2,1
11,no instruction,2,174,2,1
11,no instruction,2,103,2,1
11,no instruction,2,139,2,NA
11,no instruction,2,68,2,1
11,no instruction,2,640,2,1
11,no instruction,2,246,2,1
11,no instruction,2,139,2,1
11,no instruction,2,284,2,1
11,no instruction,2,640,2,1
11,no instruction,2,103,2,1
11,no instruction,2,139,2,1
11,no instruction,2,68,2,0
11,no instruction,2,284,2,1
11,no instruction,2,281,2,1
11,no instruction,2,281,2,1
11,no instruction,2,210,2,1
11,no instruction,2,640,2,0
11,no instruction,2,281,2,1
11,no instruction,2,284,2,1
11,no instruction,2,139,2,1
11,no instruction,2,174,2,1
11,no instruction,2,174,2,1
11,no instruction,2,246,2,1
11,no instruction,2,640,2,1
11,no instruction,2,640,2,0
11,no instruction,2,640,2,NA
11,no instruction,2,246,2,1
11,no instruction,2,139,2,1
11,no instruction,2,68,2,1
11,no instruction,2,103,2,NA
11,no instruction,2,103,2,1
11,no instruction,2,174,2,1
11,no instruction,2,174,2,1
11,no instruction,2,139,2,1
11,no instruction,2,210,2,0
11,no instruction,2,281,2,1
11,no instruction,2,139,2,1
11,no instruction,2,281,2,1
11,no instruction,2,68,2,1
11,no instruction,2,174,2,0
11,no instruction,2,246,2,1
11,no instruction,2,68,2,1
11,no instruction,2,103,2,0
11,no instruction,2,284,2,1
11,no instruction,2,103,2,1
11,no instruction,2,640,2,1
11,no instruction,2,640,2,NA
11,no instruction,2,281,2,1
11,no instruction,2,68,2,1
11,no instruction,2,281,2,0
11,no instruction,2,210,2,0
11,no instruction,2,174,2,1
11,no instruction,2,640,2,1
11,no instruction,2,103,2,1
11,no instruction,2,210,2,1
11,no instruction,2,281,2,1
11,no instruction,2,68,2,1
11,no instruction,2,246,2,1
11,no instruction,2,139,2,1
11,no instruction,2,174,2,1
11,no instruction,2,103,2,1
11,no instruction,2,640,2,1
11,no instruction,2,139,2,1
11,no instruction,2,284,2,1
11,no instruction,2,246,2,1
11,no instruction,2,210,2,1
11,no instruction,2,640,2,1
11,no instruction,2,640,2,1
11,no instruction,2,281,2,1
11,no instruction,2,139,2,1
11,no instruction,2,640,2,0
11,no instruction,2,174,2,1
11,no instruction,2,284,2,1
11,no instruction,2,210,2,1
11,no instruction,2,284,2,1
11,no instruction,2,174,2,NA
11,no instruction,2,281,2,0
11,no instruction,2,284,2,0
11,no instruction,2,139,2,1
11,no instruction,2,68,2,1
11,no instruction,2,246,2,1
11,no instruction,2,284,2,0
11,no instruction,2,174,2,1
11,no instruction,2,174,2,1
11,no instruction,2,246,2,1
11,no instruction,2,284,2,0
11,no instruction,2,246,2,0
11,no instruction,2,640,2,1
11,no instruction,2,281,2,1
11,no instruction,2,210,2,1
11,no instruction,2,246,2,1
11,no instruction,2,68,2,1
11,no instruction,2,281,2,1
11,no instruction,2,246,2,1
11,no instruction,2,284,2,1
11,no instruction,2,246,2,0
11,no instruction,2,139,2,1
11,no instruction,2,174,2,0
11,no instruction,2,68,2,1
11,no instruction,2,139,2,1
11,no instruction,2,139,2,1
11,no instruction,2,210,2,1
11,no instruction,2,68,2,1
11,no instruction,2,640,2,0
11,no instruction,2,210,2,1
11,no instruction,2,281,2,0
11,no instruction,2,103,2,1
11,no instruction,2,174,2,1
11,no instruction,2,210,2,1
11,no instruction,2,139,2,1
11,no instruction,2,68,2,NA
11,no instruction,2,281,2,0
11,no instruction,2,640,2,1
11,no instruction,2,68,2,1
11,no instruction,2,103,2,1
11,no instruction,2,139,2,0
11,no instruction,2,281,2,1
11,no instruction,2,103,2,1
11,no instruction,2,281,2,1
11,no instruction,2,103,2,1
11,no instruction,2,281,2,0
11,no instruction,2,174,2,NA
11,no instruction,2,103,2,1
11,no instruction,2,284,2,0
11,no instruction,2,68,2,NA
11,no instruction,2,210,2,1
11,no instruction,2,640,2,1
11,no instruction,2,210,2,1
11,no instruction,2,174,2,1
11,no instruction,2,103,2,1
11,no instruction,2,284,2,1
11,no instruction,2,68,2,1
11,no instruction,2,246,2,1
11,no instruction,2,246,2,1
11,no instruction,2,210,2,1
11,no instruction,2,139,2,1
11,no instruction,2,68,2,1
11,no instruction,2,103,2,NA
11,no instruction,2,103,2,1
11,no instruction,2,284,2,1
11,no instruction,2,640,2,NA
12,no instruction,1,183,1,0
12,no instruction,1,326,1,0
12,no instruction,1,255,3,NA
12,no instruction,1,326,1,NA
12,no instruction,1,284,1,NA
12,no instruction,1,255,1,1
12,no instruction,1,290,3,NA
12,no instruction,1,326,1,NA
12,no instruction,1,255,2,0
12,no instruction,1,219,3,0
12,no instruction,1,640,1,1
12,no instruction,1,640,1,0
12,no instruction,1,148,1,1
12,no instruction,1,112,1,1
12,no instruction,1,112,2,1
12,no instruction,1,255,3,0
12,no instruction,1,219,1,0
12,no instruction,1,290,1,0
12,no instruction,1,183,1,1
12,no instruction,1,326,1,0
12,no instruction,1,290,1,1
12,no instruction,1,290,1,1
12,no instruction,1,148,1,1
12,no instruction,1,255,1,NA
12,no instruction,1,284,2,0
12,no instruction,1,112,1,1
12,no instruction,1,148,1,1
12,no instruction,1,255,1,1
12,no instruction,1,112,1,NA
12,no instruction,1,112,1,1
12,no instruction,1,219,1,1
12,no instruction,1,219,1,1
12,no instruction,1,326,2,1
12,no instruction,1,284,3,1
12,no instruction,1,640,1,0
12,no instruction,1,219,2,1
12,no instruction,1,112,3,NA
12,no instruction,1,640,1,1
12,no instruction,1,640,1,NA
12,no instruction,1,284,2,0
12,no instruction,1,183,2,NA
12,no instruction,1,640,1,0
12,no instruction,1,183,1,1
12,no instruction,1,326,3,NA
12,no instruction,1,183,1,NA
12,no instruction,1,112,2,1
12,no instruction,1,326,1,1
12,no instruction,1,290,1,1
12,no instruction,1,148,1,1
12,no instruction,1,290,2,1
12,no instruction,1,148,1,NA
12,no instruction,1,183,2,1
12,no instruction,1,183,2,NA
12,no instruction,1,326,1,1
12,no instruction,1,284,3,NA
12,no instruction,1,148,1,NA
12,no instruction,1,183,1,1
12,no instruction,1,290,2,NA
12,no instruction,1,219,1,1
12,no instruction,1,640,1,NA
12,no instruction,1,284,2,1
12,no instruction,1,640,1,NA
12,no instruction,1,148,3,1
12,no instruction,1,219,2,NA
12,no instruction,1,219,1,1
12,no instruction,1,112,1,NA
12,no instruction,1,326,1,1
12,no instruction,1,255,2,1
12,no instruction,1,284,2,0
12,no instruction,1,255,1,NA
12,no instruction,1,112,1,1
12,no instruction,1,326,1,NA
12,no instruction,1,148,1,1
12,no instruction,1,284,2,0
12,no instruction,1,640,1,1
12,no instruction,1,112,1,1
12,no instruction,1,183,1,NA
12,no instruction,1,255,1,NA
12,no instruction,1,284,1,1
12,no instruction,1,290,1,1
12,no instruction,1,290,1,0
12,no instruction,1,148,1,1
12,no instruction,1,290,1,NA
12,no instruction,1,219,1,1
12,no instruction,1,284,1,1
12,no instruction,1,183,1,1
12,no instruction,1,219,1,NA
12,no instruction,1,255,1,NA
12,no instruction,1,148,1,1
12,no instruction,1,640,1,0
12,no instruction,1,183,2,NA
12,no instruction,1,284,2,1
12,no instruction,1,112,1,NA
12,no instruction,1,640,1,NA
12,no instruction,1,219,1,1
12,no instruction,1,284,1,1
12,no instruction,1,148,2,1
12,no instruction,1,326,2,1
12,no instruction,1,219,1,NA
12,no instruction,1,640,2,1
12,no instruction,1,290,3,1
12,no instruction,1,255,3,NA
12,no instruction,1,326,3,1
12,no instruction,1,148,3,NA
12,no instruction,1,640,1,0
12,no instruction,1,255,1,1
12,no instruction,1,183,1,NA
12,no instruction,1,112,3,NA
12,no instruction,1,284,1,1
12,no instruction,1,255,1,NA
12,no instruction,1,640,1,1
12,no instruction,1,255,1,1
12,no instruction,1,326,3,1
12,no instruction,1,148,2,NA
12,no instruction,1,183,1,1
12,no instruction,1,290,2,1
12,no instruction,1,148,3,NA
12,no instruction,1,219,2,NA
12,no instruction,1,326,1,NA
12,no instruction,1,284,1,NA
12,no instruction,1,284,2,NA
12,no instruction,1,326,2,NA
12,no instruction,1,290,1,1
12,no instruction,1,112,2,0
12,no instruction,1,255,1,NA
12,no instruction,1,219,1,0
12,no instruction,1,255,2,0
12,no instruction,1,640,1,NA
12,no instruction,1,148,2,1
12,no instruction,1,219,3,NA
12,no instruction,1,326,2,NA
12,no instruction,1,219,2,NA
12,no instruction,1,148,2,NA
12,no instruction,1,183,2,NA
12,no instruction,1,255,1,NA
12,no instruction,1,112,2,NA
12,no instruction,1,255,3,NA
12,no instruction,1,112,2,NA
12,no instruction,1,284,2,NA
12,no instruction,1,112,1,NA
12,no instruction,1,326,1,NA
12,no instruction,1,640,1,1
12,no instruction,1,183,2,0
12,no instruction,1,290,3,0
12,no instruction,1,183,2,NA
12,no instruction,1,219,1,1
12,no instruction,1,255,1,NA
12,no instruction,1,112,2,1
12,no instruction,1,290,3,1
12,no instruction,1,183,1,NA
12,no instruction,1,326,2,1
12,no instruction,1,219,2,1
12,no instruction,1,284,2,NA
12,no instruction,1,284,1,NA
12,no instruction,1,183,2,NA
12,no instruction,1,290,1,NA
12,no instruction,1,290,2,0
12,no instruction,1,148,3,1
12,no instruction,1,183,2,1
12,no instruction,1,284,2,1
12,no instruction,1,290,3,0
12,no instruction,1,326,2,0
12,no instruction,1,284,3,0
12,no instruction,1,326,1,0
12,no instruction,1,290,3,1
12,no instruction,1,640,1,0
12,no instruction,1,219,3,NA
12,no instruction,1,112,1,NA
12,no instruction,1,148,2,1
12,no instruction,1,183,2,1
12,no instruction,1,148,2,1
12,no instruction,1,640,1,0
12,no instruction,1,112,2,0
12,no instruction,1,255,1,NA
12,no instruction,1,640,1,1
12,no instruction,1,290,1,NA
12,no instruction,1,640,3,NA
12,no instruction,1,219,3,1
12,no instruction,1,148,2,1
12,no instruction,1,112,3,1
12,no instruction,1,183,1,NA
12,no instruction,1,255,1,NA
12,no instruction,1,183,1,1
12,no instruction,1,112,1,1
12,no instruction,1,183,2,1
12,no instruction,1,112,2,NA
12,no instruction,1,219,1,1
12,no instruction,1,255,1,0
12,no instruction,1,112,1,1
12,no instruction,1,640,1,1
12,no instruction,1,183,1,1
12,no instruction,1,640,1,0
12,no instruction,1,112,1,1
12,no instruction,1,326,1,0
12,no instruction,1,255,1,0
12,no instruction,1,284,1,1
12,no instruction,1,255,1,1
