.chain,.iteration,.draw,hoop,.value,param,group
1,737,737,near,-1.56102,b,prior
1,738,738,near,-0.986529,b,prior
1,739,739,near,-1.49084,b,prior
1,740,740,near,-1.0302,b,prior
1,741,741,near,-1.69295,b,prior
1,742,742,near,-1.4963,b,prior
1,743,743,near,-1.19091,b,prior
1,744,744,near,-1.75711,b,prior
1,745,745,near,0.219315,b,prior
1,746,746,near,-2.41831,b,prior
1,747,747,near,-0.616696,b,prior
1,748,748,near,-2.80227,b,prior
1,749,749,near,-0.163665,b,prior
1,750,750,near,-2.11701,b,prior
1,751,751,near,-1.07709,b,prior
1,752,752,near,-0.70465,b,prior
1,753,753,near,-1.92128,b,prior
1,754,754,near,-1.00294,b,prior
1,755,755,near,-1.13778,b,prior
1,756,756,near,-1.80252,b,prior
1,757,757,near,-0.497947,b,prior
1,758,758,near,-2.61515,b,prior
1,759,759,near,-0.923209,b,prior
1,760,760,near,-2.63903,b,prior
1,761,761,near,-1.18047,b,prior
1,762,762,near,-2.02945,b,prior
1,763,763,near,-0.775934,b,prior
1,764,764,near,-2.04139,b,prior
1,765,765,near,-4.24313,b,prior
1,766,766,near,1.0193,b,prior
1,767,767,near,-4.08012,b,prior
1,768,768,near,0.0332122,b,prior
1,769,769,near,-2.68488,b,prior
1,770,770,near,-0.223837,b,prior
1,771,771,near,-1.78237,b,prior
1,772,772,near,-0.570114,b,prior
1,773,773,near,-2.45798,b,prior
1,774,774,near,-2.65949,b,prior
1,775,775,near,-1.99902,b,prior
1,776,776,near,-1.02232,b,prior
1,777,777,near,-0.892311,b,prior
1,778,778,near,-2.22747,b,prior
1,779,779,near,-1.11152,b,prior
1,780,780,near,-0.653023,b,prior
1,781,781,near,-0.741119,b,prior
1,782,782,near,-2.30873,b,prior
1,783,783,near,0.0691986,b,prior
1,784,784,near,-1.74901,b,prior
1,785,785,near,-3.83777,b,prior
1,786,786,near,-1.67687,b,prior
1,787,787,near,-4.27697,b,prior
1,788,788,near,-0.961889,b,prior
1,789,789,near,-2.03342,b,prior
1,790,790,near,-1.21244,b,prior
1,791,791,near,-2.20267,b,prior
1,792,792,near,-1.15559,b,prior
1,793,793,near,-1.36003,b,prior
1,794,794,near,-3.31756,b,prior
1,795,795,near,-0.241832,b,prior
1,796,796,near,-3.0918,b,prior
1,797,797,near,-3.25557,b,prior
1,798,798,near,-2.26412,b,prior
1,799,799,near,-0.201245,b,prior
1,800,800,near,-2.54891,b,prior
1,801,801,near,-1.42613,b,prior
1,802,802,near,-1.09106,b,prior
1,803,803,near,-2.05755,b,prior
1,804,804,near,-0.746386,b,prior
1,805,805,near,-0.783031,b,prior
1,806,806,near,-0.818223,b,prior
1,807,807,near,-2.07604,b,prior
1,808,808,near,-1.50445,b,prior
1,809,809,near,-1.60798,b,prior
1,810,810,near,-1.19104,b,prior
1,811,811,near,-2.1766,b,prior
1,812,812,near,-2.50277,b,prior
1,813,813,near,-1.41456,b,prior
1,814,814,near,-2.55845,b,prior
1,815,815,near,-2.53999,b,prior
1,816,816,near,-2.24003,b,prior
1,817,817,near,-2.21132,b,prior
1,818,818,near,-0.87741,b,prior
1,819,819,near,-1.14717,b,prior
1,820,820,near,-2.1535,b,prior
1,821,821,near,-3.37877,b,prior
1,822,822,near,0.471157,b,prior
1,823,823,near,-0.89487,b,prior
1,824,824,near,-3.13362,b,prior
1,825,825,near,-2.9756,b,prior
1,826,826,near,-0.0750931,b,prior
1,827,827,near,-2.60629,b,prior
1,828,828,near,-1.71914,b,prior
1,829,829,near,-1.90611,b,prior
1,830,830,near,-0.400469,b,prior
1,831,831,near,-2.6947,b,prior
1,832,832,near,-2.37617,b,prior
1,833,833,near,-0.622501,b,prior
1,834,834,near,-1.89111,b,prior
1,835,835,near,-1.32846,b,prior
1,836,836,near,-1.82835,b,prior
1,837,837,near,-1.30877,b,prior
1,838,838,near,-3.3233,b,prior
1,839,839,near,-0.843257,b,prior
1,840,840,near,-1.2388,b,prior
1,841,841,near,-0.9226,b,prior
1,842,842,near,-1.70114,b,prior
1,843,843,near,0.758604,b,prior
1,844,844,near,-0.552496,b,prior
1,845,845,near,-1.56228,b,prior
1,846,846,near,-1.46769,b,prior
1,847,847,near,-1.94419,b,prior
1,848,848,near,-2.60348,b,prior
1,849,849,near,-1.53409,b,prior
1,850,850,near,-0.802399,b,prior
1,851,851,near,-2.39433,b,prior
1,852,852,near,-0.516555,b,prior
1,853,853,near,0.0603892,b,prior
1,854,854,near,0.270369,b,prior
1,855,855,near,-2.73397,b,prior
1,856,856,near,-1.04294,b,prior
1,857,857,near,-1.56082,b,prior
1,858,858,near,-1.58712,b,prior
1,859,859,near,-1.2911300000000001,b,prior
1,860,860,near,-1.68669,b,prior
1,861,861,near,-2.67674,b,prior
1,862,862,near,-0.963467,b,prior
1,863,863,near,-2.02845,b,prior
1,864,864,near,0.509355,b,prior
1,865,865,near,-3.56302,b,prior
1,866,866,near,0.473757,b,prior
1,867,867,near,-3.61692,b,prior
1,868,868,near,0.13125,b,prior
1,869,869,near,-2.91146,b,prior
1,870,870,near,-0.509897,b,prior
1,871,871,near,-3.15108,b,prior
1,872,872,near,0.142437,b,prior
1,873,873,near,-2.0085,b,prior
1,874,874,near,-1.63994,b,prior
1,875,875,near,-1.67401,b,prior
1,876,876,near,-3.50841,b,prior
1,877,877,near,-2.1058500000000002,b,prior
1,878,878,near,-1.82861,b,prior
1,879,879,near,-3.48511,b,prior
1,880,880,near,0.373287,b,prior
1,881,881,near,-3.517,b,prior
1,882,882,near,0.38625,b,prior
1,883,883,near,-2.74379,b,prior
1,884,884,near,-1.03775,b,prior
1,885,885,near,-1.67457,b,prior
1,886,886,near,-2.06905,b,prior
1,887,887,near,-1.72683,b,prior
1,888,888,near,-1.12868,b,prior
1,889,889,near,-1.90363,b,prior
1,890,890,near,0.171992,b,prior
1,891,891,near,-3.12048,b,prior
1,892,892,near,-0.844478,b,prior
1,893,893,near,-1.80631,b,prior
1,894,894,near,-0.852811,b,prior
1,895,895,near,-2.25384,b,prior
1,896,896,near,-1.11225,b,prior
1,897,897,near,-1.81095,b,prior
1,898,898,near,-1.54236,b,prior
1,899,899,near,0.105304,b,prior
1,900,900,near,-2.83874,b,prior
1,901,901,near,-2.5298,b,prior
1,902,902,near,-0.0238834,b,prior
1,903,903,near,-2.96119,b,prior
1,904,904,near,-0.618741,b,prior
1,905,905,near,-2.33917,b,prior
1,906,906,near,-2.12163,b,prior
1,907,907,near,-1.74773,b,prior
1,908,908,near,-2.13789,b,prior
1,909,909,near,-0.842391,b,prior
1,910,910,near,-1.90289,b,prior
1,911,911,near,-1.23129,b,prior
1,912,912,near,-1.79198,b,prior
1,913,913,near,0.243778,b,prior
1,914,914,near,-1.89062,b,prior
1,915,915,near,-1.05495,b,prior
1,916,916,near,-1.96595,b,prior
1,917,917,near,-2.71139,b,prior
1,918,918,near,-0.220027,b,prior
1,919,919,near,-2.30033,b,prior
1,920,920,near,-1.45021,b,prior
1,921,921,near,-1.3851,b,prior
1,922,922,near,-2.03755,b,prior
1,923,923,near,-1.92482,b,prior
1,924,924,near,-3.0821,b,prior
1,925,925,near,-4.48356,b,prior
1,926,926,near,-1.7031,b,prior
1,927,927,near,-1.10264,b,prior
1,928,928,near,-0.300054,b,prior
1,929,929,near,-3.40072,b,prior
1,930,930,near,0.520088,b,prior
1,931,931,near,-3.59774,b,prior
1,932,932,near,0.349889,b,prior
1,933,933,near,-3.40499,b,prior
1,934,934,near,-1.08075,b,prior
1,935,935,near,-0.192748,b,prior
1,936,936,near,-2.9785,b,prior
1,937,937,near,-0.128546,b,prior
1,938,938,near,-2.5626,b,prior
1,939,939,near,-1.36565,b,prior
1,940,940,near,-2.28614,b,prior
1,941,941,near,-0.427476,b,prior
1,942,942,near,-0.950511,b,prior
1,943,943,near,-0.72037,b,prior
1,944,944,near,-2.83858,b,prior
1,945,945,near,-0.336328,b,prior
1,946,946,near,-2.91746,b,prior
1,947,947,near,-2.35673,b,prior
1,948,948,near,-1.94962,b,prior
1,949,949,near,-0.503665,b,prior
1,950,950,near,-2.20503,b,prior
1,951,951,near,-2.18848,b,prior
1,952,952,near,-1.20378,b,prior
1,953,953,near,-1.40505,b,prior
1,954,954,near,-2.00693,b,prior
1,955,955,near,-1.68308,b,prior
1,956,956,near,-0.577209,b,prior
1,957,957,near,-2.03768,b,prior
1,958,958,near,-1.05425,b,prior
1,959,959,near,-1.02251,b,prior
1,960,960,near,-1.63219,b,prior
1,961,961,near,-3.44393,b,prior
1,962,962,near,-3.98697,b,prior
1,963,963,near,0.14099,b,prior
1,964,964,near,-3.2429,b,prior
1,965,965,near,-1.88238,b,prior
1,966,966,near,0.351936,b,prior
1,967,967,near,-1.13047,b,prior
1,968,968,near,-1.29143,b,prior
1,969,969,near,-0.646131,b,prior
1,970,970,near,-1.85707,b,prior
1,971,971,near,-1.29018,b,prior
1,972,972,near,-2.02894,b,prior
1,973,973,near,-1.3592,b,prior
1,974,974,near,-1.49019,b,prior
1,975,975,near,-2.26315,b,prior
1,976,976,near,-1.4811,b,prior
1,977,977,near,-2.85556,b,prior
1,978,978,near,-1.10168,b,prior
1,979,979,near,-0.666358,b,prior
1,980,980,near,-1.7951,b,prior
1,981,981,near,-0.544642,b,prior
1,982,982,near,-2.27447,b,prior
1,983,983,near,-1.69493,b,prior
1,984,984,near,-1.25839,b,prior
1,985,985,near,-1.31163,b,prior
1,986,986,near,-1.69593,b,prior
1,987,987,near,-2.14487,b,prior
1,988,988,near,-1.45041,b,prior
1,989,989,near,-2.31084,b,prior
1,990,990,near,-0.649253,b,prior
1,991,991,near,-1.34961,b,prior
1,992,992,near,-1.50967,b,prior
1,993,993,near,-2.0782,b,prior
1,994,994,near,-1.98721,b,prior
1,995,995,near,-0.794491,b,prior
1,996,996,near,-2.55546,b,prior
1,997,997,near,-1.30707,b,prior
1,998,998,near,-0.746547,b,prior
1,999,999,near,-3.73719,b,prior
1,1000,1000,near,0.891124,b,prior
1,1001,1001,near,-1.8721,b,prior
1,1002,1002,near,-0.458261,b,prior
1,1003,1003,near,-1.02698,b,prior
1,1004,1004,near,-1.47956,b,prior
1,1005,1005,near,-0.511456,b,prior
1,1006,1006,near,-2.38811,b,prior
1,1007,1007,near,-1.46427,b,prior
1,1008,1008,near,-1.00961,b,prior
1,1009,1009,near,-1.95946,b,prior
1,1010,1010,near,-2.94106,b,prior
1,1011,1011,near,-1.93048,b,prior
1,1012,1012,near,-0.957307,b,prior
1,1013,1013,near,-2.57155,b,prior
1,1014,1014,near,-1.18577,b,prior
1,1015,1015,near,-1.78167,b,prior
1,1016,1016,near,-1.48611,b,prior
1,1017,1017,near,-1.35625,b,prior
1,1018,1018,near,-0.770246,b,prior
1,1019,1019,near,-3.64705,b,prior
1,1020,1020,near,-1.10039,b,prior
1,1021,1021,near,0.398227,b,prior
1,1022,1022,near,-1.99975,b,prior
1,1023,1023,near,-3.31295,b,prior
1,1024,1024,near,-1.91388,b,prior
1,1025,1025,near,-0.997308,b,prior
1,1026,1026,near,-2.33228,b,prior
1,1027,1027,near,-0.707231,b,prior
1,1028,1028,near,-2.14557,b,prior
1,1029,1029,near,-1.67082,b,prior
1,1030,1030,near,-1.15217,b,prior
1,1031,1031,near,-1.34899,b,prior
1,1032,1032,near,-1.10704,b,prior
1,1033,1033,near,-2.51485,b,prior
1,1034,1034,near,-0.791238,b,prior
1,1035,1035,near,-1.5655,b,prior
1,1036,1036,near,-2.13959,b,prior
1,1037,1037,near,-1.91095,b,prior
1,1038,1038,near,-2.78512,b,prior
1,1039,1039,near,-0.300085,b,prior
1,1040,1040,near,-2.55262,b,prior
1,1041,1041,near,-1.3169,b,prior
1,1042,1042,near,-2.04573,b,prior
1,1043,1043,near,-1.43691,b,prior
1,1044,1044,near,-1.24937,b,prior
1,1045,1045,near,-2.57129,b,prior
1,1046,1046,near,-1.11583,b,prior
1,1047,1047,near,-1.70669,b,prior
1,1048,1048,near,-1.29199,b,prior
1,1049,1049,near,-0.158428,b,prior
1,1050,1050,near,-2.35291,b,prior
1,1051,1051,near,-1.52503,b,prior
1,1052,1052,near,-1.79265,b,prior
1,1053,1053,near,-1.80639,b,prior
1,1054,1054,near,0.034263,b,prior
1,1055,1055,near,-1.74322,b,prior
1,1056,1056,near,-2.08481,b,prior
1,1057,1057,near,-1.28633,b,prior
1,1058,1058,near,-1.59311,b,prior
1,1059,1059,near,-1.13498,b,prior
1,1060,1060,near,-1.06293,b,prior
1,1061,1061,near,-2.01655,b,prior
1,1062,1062,near,-1.23088,b,prior
1,1063,1063,near,-1.49945,b,prior
1,1064,1064,near,-1.57196,b,prior
1,1065,1065,near,-1.21195,b,prior
1,1066,1066,near,-1.3015,b,prior
1,1067,1067,near,-0.919194,b,prior
1,1068,1068,near,-0.13917,b,prior
1,1069,1069,near,-2.53389,b,prior
1,1070,1070,near,-1.75264,b,prior
1,1071,1071,near,-2.87758,b,prior
1,1072,1072,near,-0.766255,b,prior
1,1073,1073,near,-1.16309,b,prior
1,1074,1074,near,-1.69179,b,prior
1,1075,1075,near,-1.04132,b,prior
1,1076,1076,near,-1.96006,b,prior
1,1077,1077,near,-0.982804,b,prior
1,1078,1078,near,-1.30896,b,prior
1,1079,1079,near,-2.32815,b,prior
1,1080,1080,near,-0.995493,b,prior
1,1081,1081,near,-2.32268,b,prior
1,1082,1082,near,-0.832604,b,prior
1,1083,1083,near,-2.22728,b,prior
1,1084,1084,near,-0.427105,b,prior
1,1085,1085,near,-2.58786,b,prior
1,1086,1086,near,-0.578893,b,prior
1,1087,1087,near,0.00304903,b,prior
1,1088,1088,near,-3.41238,b,prior
1,1089,1089,near,-1.35218,b,prior
1,1090,1090,near,-1.01725,b,prior
1,1091,1091,near,-0.649784,b,prior
1,1092,1092,near,-2.5161,b,prior
1,1093,1093,near,-1.03428,b,prior
1,1094,1094,near,-1.7801,b,prior
1,1095,1095,near,-2.47451,b,prior
1,1096,1096,near,-0.0803149,b,prior
1,1097,1097,near,-0.785198,b,prior
1,1098,1098,near,-0.252379,b,prior
1,1099,1099,near,-2.56835,b,prior
1,1100,1100,near,-0.883274,b,prior
1,1101,1101,near,-2.10119,b,prior
1,1102,1102,near,-2.29885,b,prior
1,1103,1103,near,-0.45198,b,prior
1,1104,1104,near,-2.39488,b,prior
1,1105,1105,near,-0.341279,b,prior
1,1106,1106,near,0.124536,b,prior
1,1107,1107,near,-3.06042,b,prior
1,1108,1108,near,0.378773,b,prior
1,1109,1109,near,-3.47892,b,prior
1,1110,1110,near,-0.0261147,b,prior
1,1111,1111,near,-2.90679,b,prior
1,1112,1112,near,-0.0061605,b,prior
1,1113,1113,near,-2.2933,b,prior
1,1114,1114,near,-3.72788,b,prior
1,1115,1115,near,0.369934,b,prior
1,1116,1116,near,-3.38214,b,prior
1,1117,1117,near,-0.84973,b,prior
1,1118,1118,near,-2.78129,b,prior
1,1119,1119,near,-2.86258,b,prior
1,1120,1120,near,-0.579741,b,prior
1,1121,1121,near,-0.471242,b,prior
1,1122,1122,near,-1.92448,b,prior
1,1123,1123,near,-1.26555,b,prior
1,1124,1124,near,-1.75524,b,prior
1,1125,1125,near,-0.615167,b,prior
1,1126,1126,near,0.00364429,b,prior
1,1127,1127,near,-2.78214,b,prior
1,1128,1128,near,0.0816125,b,prior
1,1129,1129,near,-1.19808,b,prior
1,1130,1130,near,-1.78442,b,prior
1,1131,1131,near,-1.09912,b,prior
1,1132,1132,near,-2.46579,b,prior
1,1133,1133,near,-1.31025,b,prior
1,1134,1134,near,-2.14381,b,prior
1,1135,1135,near,-1.53022,b,prior
1,1136,1136,near,0.0091544,b,prior
1,1137,1137,near,-0.138232,b,prior
1,1138,1138,near,0.0885067,b,prior
1,1139,1139,near,-2.80498,b,prior
1,1140,1140,near,-0.355599,b,prior
1,1141,1141,near,-2.63569,b,prior
1,1142,1142,near,-0.448395,b,prior
1,1143,1143,near,-2.94408,b,prior
1,1144,1144,near,-0.753482,b,prior
1,1145,1145,near,-2.32252,b,prior
1,1146,1146,near,-4.22356,b,prior
1,1147,1147,near,-2.73014,b,prior
1,1148,1148,near,-1.05894,b,prior
1,1149,1149,near,0.19467,b,prior
1,1150,1150,near,-3.15701,b,prior
1,1151,1151,near,0.300418,b,prior
1,1152,1152,near,-2.80359,b,prior
1,1153,1153,near,-1.76679,b,prior
1,1154,1154,near,0.0658963,b,prior
1,1155,1155,near,-3.03549,b,prior
1,1156,1156,near,-0.986118,b,prior
1,1157,1157,near,-1.83037,b,prior
1,1158,1158,near,-0.283926,b,prior
1,1159,1159,near,-3.54816,b,prior
1,1160,1160,near,1.17248,b,prior
1,1161,1161,near,-1.11157,b,prior
1,1162,1162,near,-2.71348,b,prior
1,1163,1163,near,-1.04717,b,prior
1,1164,1164,near,-2.69175,b,prior
1,1165,1165,near,-0.374708,b,prior
1,1166,1166,near,-1.65312,b,prior
1,1167,1167,near,-1.39183,b,prior
1,1168,1168,near,-1.64052,b,prior
1,1169,1169,near,-1.51787,b,prior
1,1170,1170,near,-1.33579,b,prior
1,1171,1171,near,-2.86168,b,prior
1,1172,1172,near,-0.930929,b,prior
1,1173,1173,near,-0.697354,b,prior
1,1174,1174,near,-0.793576,b,prior
1,1175,1175,near,-0.83484100000000006,b,prior
1,1176,1176,near,-2.26015,b,prior
1,1177,1177,near,-0.647281,b,prior
1,1178,1178,near,-1.79475,b,prior
1,1179,1179,near,-0.820121,b,prior
1,1180,1180,near,-2.21469,b,prior
1,1181,1181,near,-0.910142,b,prior
1,1182,1182,near,-0.661218,b,prior
1,1183,1183,near,-1.8059,b,prior
1,1184,1184,near,-1.31919,b,prior
1,1185,1185,near,-2.28784,b,prior
1,1186,1186,near,-0.513915,b,prior
1,1187,1187,near,-0.503806,b,prior
1,1188,1188,near,-3.04128,b,prior
1,1189,1189,near,-0.826571,b,prior
1,1190,1190,near,-1.09189,b,prior
1,1191,1191,near,-1.18411,b,prior
1,1192,1192,near,-1.86346,b,prior
1,1193,1193,near,-2.14371,b,prior
1,1194,1194,near,0.661478,b,prior
1,1195,1195,near,-3.67182,b,prior
1,1196,1196,near,-4.07773,b,prior
1,1197,1197,near,-2.78235,b,prior
1,1198,1198,near,0.133979,b,prior
1,1199,1199,near,-1.45219,b,prior
1,1200,1200,near,-1.34153,b,prior
1,1201,1201,near,-0.196949,b,prior
1,1202,1202,near,-2.43986,b,prior
1,1203,1203,near,-0.487012,b,prior
1,1204,1204,near,-3.57884,b,prior
1,1205,1205,near,0.275894,b,prior
1,1206,1206,near,-3.32985,b,prior
1,1207,1207,near,0.732439,b,prior
1,1208,1208,near,-3.18179,b,prior
1,1209,1209,near,-0.27403,b,prior
1,1210,1210,near,-3.19867,b,prior
1,1211,1211,near,0.343501,b,prior
1,1212,1212,near,-2.66791,b,prior
1,1213,1213,near,-1.07257,b,prior
1,1214,1214,near,-1.2605,b,prior
1,1215,1215,near,-1.32826,b,prior
1,1216,1216,near,-1.13029,b,prior
1,1217,1217,near,-2.35653,b,prior
1,1218,1218,near,-0.861866,b,prior
1,1219,1219,near,-2.24508,b,prior
1,1220,1220,near,-1.82726,b,prior
1,1221,1221,near,-1.13855,b,prior
1,1222,1222,near,-1.81107,b,prior
1,1223,1223,near,-1.01131,b,prior
1,1224,1224,near,0.610313,b,prior
1,1225,1225,near,-3.35732,b,prior
1,1226,1226,near,0.256751,b,prior
1,1227,1227,near,-2.45628,b,prior
1,1228,1228,near,-0.568053,b,prior
1,1229,1229,near,-2.58681,b,prior
1,1230,1230,near,0.0514847,b,prior
1,1231,1231,near,-3.09182,b,prior
1,1232,1232,near,-2.82172,b,prior
1,1233,1233,near,-0.94224,b,prior
1,1234,1234,near,-2.02094,b,prior
1,1235,1235,near,-2.79878,b,prior
1,1236,1236,near,-2.4784,b,prior
1,1237,1237,near,-0.225555,b,prior
1,1238,1238,near,-2.86243,b,prior
1,1239,1239,near,-0.194809,b,prior
1,1240,1240,near,-2.80909,b,prior
1,1241,1241,near,-1.83976,b,prior
1,1242,1242,near,-0.702592,b,prior
1,1243,1243,near,-1.39175,b,prior
1,1244,1244,near,-0.422759,b,prior
1,1245,1245,near,-2.50378,b,prior
1,1246,1246,near,-0.543558,b,prior
1,1247,1247,near,-2.86079,b,prior
1,1248,1248,near,-1.13244,b,prior
1,1249,1249,near,-0.110986,b,prior
1,1250,1250,near,0.299371,b,prior
1,1251,1251,near,-0.959149,b,prior
1,1252,1252,near,-3.14676,b,prior
1,1253,1253,near,-0.0482514,b,prior
1,1254,1254,near,-1.2149,b,prior
1,1255,1255,near,-2.43704,b,prior
1,1256,1256,near,-0.727104,b,prior
1,1257,1257,near,0.109919,b,prior
1,1258,1258,near,-2.28744,b,prior
1,1259,1259,near,-0.364463,b,prior
1,1260,1260,near,-2.73168,b,prior
1,1261,1261,near,-2.48805,b,prior
1,1262,1262,near,-0.754989,b,prior
1,1263,1263,near,-2.39661,b,prior
1,1264,1264,near,-2.96488,b,prior
1,1265,1265,near,-3.52324,b,prior
1,1266,1266,near,0.484275,b,prior
1,1267,1267,near,-2.19904,b,prior
1,1268,1268,near,-1.47311,b,prior
1,1269,1269,near,-1.93269,b,prior
1,1270,1270,near,0.938271,b,prior
1,1271,1271,near,-2.08056,b,prior
1,1272,1272,near,-0.958974,b,prior
1,1273,1273,near,-1.92713,b,prior
1,1274,1274,near,-1.2661,b,prior
1,1275,1275,near,-1.54076,b,prior
1,1276,1276,near,-0.443603,b,prior
1,1277,1277,near,-2.81329,b,prior
1,1278,1278,near,-0.787068,b,prior
1,1279,1279,near,-1.81465,b,prior
1,1280,1280,near,-1.48944,b,prior
1,1281,1281,near,-1.60832,b,prior
1,1282,1282,near,-1.92162,b,prior
1,1283,1283,near,-0.783152,b,prior
1,1284,1284,near,-1.3524,b,prior
1,1285,1285,near,-2.00688,b,prior
1,1286,1286,near,-0.550813,b,prior
1,1287,1287,near,-2.66182,b,prior
1,1288,1288,near,-0.994918,b,prior
1,1289,1289,near,-1.97029,b,prior
1,1290,1290,near,-2.51014,b,prior
1,1291,1291,near,-1.92558,b,prior
1,1292,1292,near,-2.25709,b,prior
1,1293,1293,near,-0.48575,b,prior
1,1294,1294,near,-1.24029,b,prior
1,1295,1295,near,-0.466706,b,prior
1,1296,1296,near,-2.64052,b,prior
1,1297,1297,near,0.37115,b,prior
1,1298,1298,near,-2.53389,b,prior
1,1299,1299,near,-0.47149,b,prior
1,1300,1300,near,-2.50745,b,prior
1,1301,1301,near,-2.43038,b,prior
1,1302,1302,near,-0.905085,b,prior
1,1303,1303,near,-2.15511,b,prior
1,1304,1304,near,-1.18146,b,prior
1,1305,1305,near,-2.02505,b,prior
1,1306,1306,near,-2.26389,b,prior
1,1307,1307,near,-1.02887,b,prior
1,1308,1308,near,-1.3071,b,prior
1,1309,1309,near,-1.54104,b,prior
1,1310,1310,near,-0.514409,b,prior
1,1311,1311,near,-0.672295,b,prior
1,1312,1312,near,-2.8386,b,prior
1,1313,1313,near,-0.91867,b,prior
1,1314,1314,near,-1.58008,b,prior
1,1315,1315,near,-1.86045,b,prior
1,1316,1316,near,-2.20896,b,prior
1,1317,1317,near,-1.81698,b,prior
1,1318,1318,near,-0.257788,b,prior
1,1319,1319,near,-2.72553,b,prior
1,1320,1320,near,-2.99498,b,prior
1,1321,1321,near,1.38365,b,prior
1,1322,1322,near,-3.03571,b,prior
1,1323,1323,near,-0.244093,b,prior
1,1324,1324,near,-1.21226,b,prior
1,1325,1325,near,-1.5061,b,prior
1,1326,1326,near,-1.36796,b,prior
1,1327,1327,near,-1.07742,b,prior
1,1328,1328,near,-0.52765,b,prior
1,1329,1329,near,-1.45976,b,prior
1,1330,1330,near,-1.54993,b,prior
1,1331,1331,near,-2.13173,b,prior
1,1332,1332,near,0.58725,b,prior
1,1333,1333,near,-4.09845,b,prior
1,1334,1334,near,-0.0784986,b,prior
1,1335,1335,near,-1.34919,b,prior
1,1336,1336,near,-0.21955,b,prior
1,1337,1337,near,-2.04021,b,prior
1,1338,1338,near,-0.628465,b,prior
1,1339,1339,near,-0.628465,b,prior
1,1340,1340,near,-1.61284,b,prior
1,1341,1341,near,0.326059,b,prior
1,1342,1342,near,-3.52653,b,prior
1,1343,1343,near,-0.865652,b,prior
1,1344,1344,near,-1.60409,b,prior
1,1345,1345,near,-0.965463,b,prior
1,1346,1346,near,-2.02422,b,prior
1,1347,1347,near,-0.791941,b,prior
1,1348,1348,near,-3.6718,b,prior
1,1349,1349,near,1.2021,b,prior
1,1350,1350,near,-2.53659,b,prior
1,1351,1351,near,-2.01971,b,prior
1,1352,1352,near,-1.00732,b,prior
1,1353,1353,near,-2.9246,b,prior
1,1354,1354,near,-0.645352,b,prior
1,1355,1355,near,-2.27187,b,prior
1,1356,1356,near,-0.93162,b,prior
1,1357,1357,near,-1.39433,b,prior
1,1358,1358,near,-1.29455,b,prior
1,1359,1359,near,-1.66056,b,prior
1,1360,1360,near,-1.86036,b,prior
1,1361,1361,near,-0.766292,b,prior
1,1362,1362,near,-0.70753,b,prior
1,1363,1363,near,-2.30877,b,prior
1,1364,1364,near,-0.735816,b,prior
1,1365,1365,near,-2.28221,b,prior
1,1366,1366,near,-2.26472,b,prior
1,1367,1367,near,-1.61217,b,prior
1,1368,1368,near,-2.60878,b,prior
1,1369,1369,near,-0.565002,b,prior
1,1370,1370,near,-1.63794,b,prior
1,1371,1371,near,-2.1913299999999998,b,prior
1,1372,1372,near,0.373514,b,prior
1,1373,1373,near,-2.30993,b,prior
1,1374,1374,near,-0.867626,b,prior
1,1375,1375,near,-2.02043,b,prior
1,1376,1376,near,-1.03683,b,prior
1,1377,1377,near,-1.12552,b,prior
1,1378,1378,near,-2.63193,b,prior
1,1379,1379,near,-2.08242,b,prior
